kana,unicode,svgFile,pngFile,strokeCount
輛,0x8f1b,08f1b.svg,08f1b.png,15
輜,0x8f1c,08f1c.svg,08f1c.png,15
輝,0x8f1d,08f1d.svg,08f1d.png,15
輟,0x8f1f,08f1f.svg,08f1f.png,15
輦,0x8f26,08f26.svg,08f26.png,15
輩,0x8f29,08f29.svg,08f29.png,15
輪,0x8f2a,08f2a.svg,08f2a.png,15
輯,0x8f2f,08f2f.svg,08f2f.png,16
輳,0x8f33,08f33.svg,08f33.png,16
輸,0x8f38,08f38.svg,08f38.png,16
輹,0x8f39,08f39.svg,08f39.png,16
輻,0x8f3b,08f3b.svg,08f3b.png,16
輾,0x8f3e,08f3e.svg,08f3e.png,17
輿,0x8f3f,08f3f.svg,08f3f.png,17
轂,0x8f42,08f42.svg,08f42.png,17
轄,0x8f44,08f44.svg,08f44.png,17
轅,0x8f45,08f45.svg,08f45.png,17
轆,0x8f46,08f46.svg,08f46.png,18
轉,0x8f49,08f49.svg,08f49.png,18
轌,0x8f4c,08f4c.svg,08f4c.png,18
轍,0x8f4d,08f4d.svg,08f4d.png,19
轎,0x8f4e,08f4e.svg,08f4e.png,19
轗,0x8f57,08f57.svg,08f57.png,20
轜,0x8f5c,08f5c.svg,08f5c.png,21
轟,0x8f5f,08f5f.svg,08f5f.png,21
轡,0x8f61,08f61.svg,08f61.png,22
轢,0x8f62,08f62.svg,08f62.png,22
轣,0x8f63,08f63.svg,08f63.png,23
轤,0x8f64,08f64.svg,08f64.png,23
辛,0x8f9b,08f9b.svg,08f9b.png,7
辜,0x8f9c,08f9c.svg,08f9c.png,12
辞,0x8f9e,08f9e.svg,08f9e.png,13
辟,0x8f9f,08f9f.svg,08f9f.png,13
辣,0x8fa3,08fa3.svg,08fa3.png,14
辧,0x8fa7,08fa7.svg,08fa7.png,16
辨,0x8fa8,08fa8.svg,08fa8.png,16
辭,0x8fad,08fad.svg,08fad.png,19
辮,0x8fae,08fae.svg,08fae.png,20
辯,0x8faf,08faf.svg,08faf.png,21
辰,0x8fb0,08fb0.svg,08fb0.png,7
辱,0x8fb1,08fb1.svg,08fb1.png,10
農,0x8fb2,08fb2.svg,08fb2.png,13
辶,0x8fb6,08fb6.svg,08fb6.png,4
辷,0x8fb7,08fb7.svg,08fb7.png,5
辺,0x8fba,08fba.svg,08fba.png,5
辻,0x8fbb,08fbb.svg,08fbb.png,6
込,0x8fbc,08fbc.svg,08fbc.png,5
辿,0x8fbf,08fbf.svg,08fbf.png,7
迂,0x8fc2,08fc2.svg,08fc2.png,7
迄,0x8fc4,08fc4.svg,08fc4.png,7
迅,0x8fc5,08fc5.svg,08fc5.png,6
迎,0x8fce,08fce.svg,08fce.png,7
近,0x8fd1,08fd1.svg,08fd1.png,7
返,0x8fd4,08fd4.svg,08fd4.png,7
迚,0x8fda,08fda.svg,08fda.png,8
迢,0x8fe2,08fe2.svg,08fe2.png,9
迥,0x8fe5,08fe5.svg,08fe5.png,9
迦,0x8fe6,08fe6.svg,08fe6.png,9
迩,0x8fe9,08fe9.svg,08fe9.png,8
迪,0x8fea,08fea.svg,08fea.png,8
迫,0x8feb,08feb.svg,08feb.png,8
迭,0x8fed,08fed.svg,08fed.png,8
迯,0x8fef,08fef.svg,08fef.png,9
述,0x8ff0,08ff0.svg,08ff0.png,8
迴,0x8ff4,08ff4.svg,08ff4.png,10
迷,0x8ff7,08ff7.svg,08ff7.png,9
迸,0x8ff8,08ff8.svg,08ff8.png,10
迹,0x8ff9,08ff9.svg,08ff9.png,10
迺,0x8ffa,08ffa.svg,08ffa.png,10
追,0x8ffd,08ffd.svg,08ffd.png,9
退,0x9000,09000.svg,09000.png,9
送,0x9001,09001.svg,09001.png,9
逃,0x9003,09003.svg,09003.png,9
逅,0x9005,09005.svg,09005.png,10
逆,0x9006,09006.svg,09006.png,9
逋,0x900b,0900b.svg,0900b.png,11
逍,0x900d,0900d.svg,0900d.png,11
逎,0x900e,0900e.svg,0900e.png,11
透,0x900f,0900f.svg,0900f.png,10
逐,0x9010,09010.svg,09010.png,10
逑,0x9011,09011.svg,09011.png,11
逓,0x9013,09013.svg,09013.png,10
途,0x9014,09014.svg,09014.png,10
逕,0x9015,09015.svg,09015.png,11
逖,0x9016,09016.svg,09016.png,11
逗,0x9017,09017.svg,09017.png,11
這,0x9019,09019.svg,09019.png,11
通,0x901a,0901a.svg,0901a.png,10
逝,0x901d,0901d.svg,0901d.png,10
逞,0x901e,0901e.svg,0901e.png,11
速,0x901f,0901f.svg,0901f.png,10
造,0x9020,09020.svg,09020.png,10
逡,0x9021,09021.svg,09021.png,11
逢,0x9022,09022.svg,09022.png,11
連,0x9023,09023.svg,09023.png,10
逧,0x9027,09027.svg,09027.png,11
逮,0x902e,0902e.svg,0902e.png,11
週,0x9031,09031.svg,09031.png,11
進,0x9032,09032.svg,09032.png,11
逵,0x9035,09035.svg,09035.png,12
逶,0x9036,09036.svg,09036.png,12
逸,0x9038,09038.svg,09038.png,11
逹,0x9039,09039.svg,09039.png,12
逼,0x903c,0903c.svg,0903c.png,13
逾,0x903e,0903e.svg,0903e.png,13
遁,0x9041,09041.svg,09041.png,13
遂,0x9042,09042.svg,09042.png,12
遅,0x9045,09045.svg,09045.png,12
遇,0x9047,09047.svg,09047.png,12
遉,0x9049,09049.svg,09049.png,13
遊,0x904a,0904a.svg,0904a.png,12
運,0x904b,0904b.svg,0904b.png,12
遍,0x904d,0904d.svg,0904d.png,12
過,0x904e,0904e.svg,0904e.png,12
遏,0x904f,0904f.svg,0904f.png,13
遐,0x9050,09050.svg,09050.png,13
遑,0x9051,09051.svg,09051.png,13
遒,0x9052,09052.svg,09052.png,13
道,0x9053,09053.svg,09053.png,12
達,0x9054,09054.svg,09054.png,12
違,0x9055,09055.svg,09055.png,13
遖,0x9056,09056.svg,09056.png,13
遘,0x9058,09058.svg,09058.png,14
遙,0x9059,09059.svg,09059.png,14
遜,0x905c,0905c.svg,0905c.png,14
遞,0x905e,0905e.svg,0905e.png,14
遠,0x9060,09060.svg,09060.png,13
遡,0x9061,09061.svg,09061.png,14
遣,0x9063,09063.svg,09063.png,13
遥,0x9065,09065.svg,09065.png,12
遨,0x9068,09068.svg,09068.png,15
適,0x9069,09069.svg,09069.png,14
遭,0x906d,0906d.svg,0906d.png,14
遮,0x906e,0906e.svg,0906e.png,14
遯,0x906f,0906f.svg,0906f.png,15
遲,0x9072,09072.svg,09072.png,16
遵,0x9075,09075.svg,09075.png,15
遶,0x9076,09076.svg,09076.png,16
遷,0x9077,09077.svg,09077.png,15
選,0x9078,09078.svg,09078.png,15
遺,0x907a,0907a.svg,0907a.png,15
遼,0x907c,0907c.svg,0907c.png,15
遽,0x907d,0907d.svg,0907d.png,17
避,0x907f,0907f.svg,0907f.png,16
邀,0x9080,09080.svg,09080.png,17
邁,0x9081,09081.svg,09081.png,16
邂,0x9082,09082.svg,09082.png,17
邃,0x9083,09083.svg,09083.png,18
還,0x9084,09084.svg,09084.png,16
邇,0x9087,09087.svg,09087.png,18
邉,0x9089,09089.svg,09089.png,17
邊,0x908a,0908a.svg,0908a.png,19
邏,0x908f,0908f.svg,0908f.png,23
邑,0x9091,09091.svg,09091.png,7
那,0x90a3,090a3.svg,090a3.png,7
邦,0x90a6,090a6.svg,090a6.png,7
邨,0x90a8,090a8.svg,090a8.png,7
邪,0x90aa,090aa.svg,090aa.png,8
邯,0x90af,090af.svg,090af.png,8
邱,0x90b1,090b1.svg,090b1.png,8
邵,0x90b5,090b5.svg,090b5.png,8
邸,0x90b8,090b8.svg,090b8.png,8
郁,0x90c1,090c1.svg,090c1.png,9
郊,0x90ca,090ca.svg,090ca.png,9
郎,0x90ce,090ce.svg,090ce.png,9
郛,0x90db,090db.svg,090db.png,10
郡,0x90e1,090e1.svg,090e1.png,10
郢,0x90e2,090e2.svg,090e2.png,10
郤,0x90e4,090e4.svg,090e4.png,10
部,0x90e8,090e8.svg,090e8.png,11
郭,0x90ed,090ed.svg,090ed.png,11
郵,0x90f5,090f5.svg,090f5.png,11
郷,0x90f7,090f7.svg,090f7.png,11
都,0x90fd,090fd.svg,090fd.png,11
鄂,0x9102,09102.svg,09102.png,12
鄒,0x9112,09112.svg,09112.png,13
鄙,0x9119,09119.svg,09119.png,14
鄭,0x912d,0912d.svg,0912d.png,15
鄰,0x9130,09130.svg,09130.png,15
鄲,0x9132,09132.svg,09132.png,15
酉,0x9149,09149.svg,09149.png,7
酊,0x914a,0914a.svg,0914a.png,9
酋,0x914b,0914b.svg,0914b.png,9
酌,0x914c,0914c.svg,0914c.png,10
配,0x914d,0914d.svg,0914d.png,10
酎,0x914e,0914e.svg,0914e.png,10
酒,0x9152,09152.svg,09152.png,10
酔,0x9154,09154.svg,09154.png,11
酖,0x9156,09156.svg,09156.png,11
酘,0x9158,09158.svg,09158.png,11
酢,0x9162,09162.svg,09162.png,12
酣,0x9163,09163.svg,09163.png,12
酥,0x9165,09165.svg,09165.png,12
酩,0x9169,09169.svg,09169.png,13
酪,0x916a,0916a.svg,0916a.png,13
酬,0x916c,0916c.svg,0916c.png,13
酲,0x9172,09172.svg,09172.png,14
酳,0x9173,09173.svg,09173.png,14
酵,0x9175,09175.svg,09175.png,14
酷,0x9177,09177.svg,09177.png,14
酸,0x9178,09178.svg,09178.png,14
醂,0x9182,09182.svg,09182.png,15
醇,0x9187,09187.svg,09187.png,15
醉,0x9189,09189.svg,09189.png,15
醋,0x918b,0918b.svg,0918b.png,15
醍,0x918d,0918d.svg,0918d.png,16
醐,0x9190,09190.svg,09190.png,16
醒,0x9192,09192.svg,09192.png,16
醗,0x9197,09197.svg,09197.png,16
醜,0x919c,0919c.svg,0919c.png,17
醢,0x91a2,091a2.svg,091a2.png,17
醤,0x91a4,091a4.svg,091a4.png,17
醪,0x91aa,091aa.svg,091aa.png,18
醫,0x91ab,091ab.svg,091ab.png,18
醬,0x91ac,091ac.svg,091ac.png,18
醯,0x91af,091af.svg,091af.png,19
醴,0x91b4,091b4.svg,091b4.png,20
醵,0x91b5,091b5.svg,091b5.png,20
醸,0x91b8,091b8.svg,091b8.png,20
醺,0x91ba,091ba.svg,091ba.png,21
釀,0x91c0,091c0.svg,091c0.png,24
釁,0x91c1,091c1.svg,091c1.png,25
釆,0x91c6,091c6.svg,091c6.png,7
采,0x91c7,091c7.svg,091c7.png,8
釈,0x91c8,091c8.svg,091c8.png,11
釉,0x91c9,091c9.svg,091c9.png,12
釋,0x91cb,091cb.svg,091cb.png,20
里,0x91cc,091cc.svg,091cc.png,7
重,0x91cd,091cd.svg,091cd.png,9
野,0x91ce,091ce.svg,091ce.png,11
量,0x91cf,091cf.svg,091cf.png,12
釐,0x91d0,091d0.svg,091d0.png,18
金,0x91d1,091d1.svg,091d1.png,8
釖,0x91d6,091d6.svg,091d6.png,10
釘,0x91d8,091d8.svg,091d8.png,10
釛,0x91db,091db.svg,091db.png,10
釜,0x91dc,091dc.svg,091dc.png,10
針,0x91dd,091dd.svg,091dd.png,10
釟,0x91df,091df.svg,091df.png,10
釡,0x91e1,091e1.svg,091e1.png,10
釣,0x91e3,091e3.svg,091e3.png,11
釦,0x91e6,091e6.svg,091e6.png,11
釧,0x91e7,091e7.svg,091e7.png,11
釵,0x91f5,091f5.svg,091f5.png,11
釶,0x91f6,091f6.svg,091f6.png,11
釼,0x91fc,091fc.svg,091fc.png,11
釿,0x91ff,091ff.svg,091ff.png,12
鈍,0x920d,0920d.svg,0920d.png,12
鈎,0x920e,0920e.svg,0920e.png,12
鈑,0x9211,09211.svg,09211.png,12
鈔,0x9214,09214.svg,09214.png,12
鈕,0x9215,09215.svg,09215.png,12
鈞,0x921e,0921e.svg,0921e.png,12
鈩,0x9229,09229.svg,09229.png,12
鈬,0x922c,0922c.svg,0922c.png,12
鈴,0x9234,09234.svg,09234.png,13
鈷,0x9237,09237.svg,09237.png,13
鈿,0x923f,0923f.svg,0923f.png,13
鉄,0x9244,09244.svg,09244.png,13
鉅,0x9245,09245.svg,09245.png,13
鉈,0x9248,09248.svg,09248.png,13
鉉,0x9249,09249.svg,09249.png,13
鉋,0x924b,0924b.svg,0924b.png,13
鉐,0x9250,09250.svg,09250.png,13
鉗,0x9257,09257.svg,09257.png,13
鉚,0x925a,0925a.svg,0925a.png,13
鉛,0x925b,0925b.svg,0925b.png,13
鉞,0x925e,0925e.svg,0925e.png,13
鉢,0x9262,09262.svg,09262.png,13
鉤,0x9264,09264.svg,09264.png,13
鉦,0x9266,09266.svg,09266.png,13
鉱,0x9271,09271.svg,09271.png,13
鉾,0x927e,0927e.svg,0927e.png,14
銀,0x9280,09280.svg,09280.png,14
銃,0x9283,09283.svg,09283.png,14
銅,0x9285,09285.svg,09285.png,14
銑,0x9291,09291.svg,09291.png,14
銓,0x9293,09293.svg,09293.png,14
銕,0x9295,09295.svg,09295.png,14
銖,0x9296,09296.svg,09296.png,14
銘,0x9298,09298.svg,09298.png,14
銚,0x929a,0929a.svg,0929a.png,14
銛,0x929b,0929b.svg,0929b.png,14
銜,0x929c,0929c.svg,0929c.png,14
銭,0x92ad,092ad.svg,092ad.png,14
銷,0x92b7,092b7.svg,092b7.png,15
銹,0x92b9,092b9.svg,092b9.png,15
鋏,0x92cf,092cf.svg,092cf.png,15
鋒,0x92d2,092d2.svg,092d2.png,15
鋤,0x92e4,092e4.svg,092e4.png,15
鋩,0x92e9,092e9.svg,092e9.png,14
鋪,0x92ea,092ea.svg,092ea.png,15
鋭,0x92ed,092ed.svg,092ed.png,15
鋲,0x92f2,092f2.svg,092f2.png,15
鋳,0x92f3,092f3.svg,092f3.png,15
鋸,0x92f8,092f8.svg,092f8.png,16
鋺,0x92fa,092fa.svg,092fa.png,16
鋼,0x92fc,092fc.svg,092fc.png,16
錆,0x9306,09306.svg,09306.png,16
錏,0x930f,0930f.svg,0930f.png,16
錐,0x9310,09310.svg,09310.png,16
錘,0x9318,09318.svg,09318.png,16
錙,0x9319,09319.svg,09319.png,16
錚,0x931a,0931a.svg,0931a.png,16
錠,0x9320,09320.svg,09320.png,16
錢,0x9322,09322.svg,09322.png,16
錣,0x9323,09323.svg,09323.png,16
錦,0x9326,09326.svg,09326.png,16
錨,0x9328,09328.svg,09328.png,16
錫,0x932b,0932b.svg,0932b.png,16
錬,0x932c,0932c.svg,0932c.png,16
錮,0x932e,0932e.svg,0932e.png,16
錯,0x932f,0932f.svg,0932f.png,16
録,0x9332,09332.svg,09332.png,16
錵,0x9335,09335.svg,09335.png,15
錺,0x933a,0933a.svg,0933a.png,15
錻,0x933b,0933b.svg,0933b.png,16
鍄,0x9344,09344.svg,09344.png,16
鍋,0x934b,0934b.svg,0934b.png,17
鍍,0x934d,0934d.svg,0934d.png,17
鍔,0x9354,09354.svg,09354.png,17
鍖,0x9356,09356.svg,09356.png,17
鍛,0x935b,0935b.svg,0935b.png,17
鍜,0x935c,0935c.svg,0935c.png,17
鍠,0x9360,09360.svg,09360.png,17
鍬,0x936c,0936c.svg,0936c.png,17
鍮,0x936e,0936e.svg,0936e.png,17
鍵,0x9375,09375.svg,09375.png,17
鍼,0x937c,0937c.svg,0937c.png,17
鍾,0x937e,0937e.svg,0937e.png,17
鎌,0x938c,0938c.svg,0938c.png,18
鎔,0x9394,09394.svg,09394.png,18
鎖,0x9396,09396.svg,09396.png,18
鎗,0x9397,09397.svg,09397.png,18
鎚,0x939a,0939a.svg,0939a.png,18
鎧,0x93a7,093a7.svg,093a7.png,18
鎬,0x93ac,093ac.svg,093ac.png,18
鎭,0x93ad,093ad.svg,093ad.png,18
鎮,0x93ae,093ae.svg,093ae.png,18
鎰,0x93b0,093b0.svg,093b0.png,18
鎹,0x93b9,093b9.svg,093b9.png,18
鏃,0x93c3,093c3.svg,093c3.png,19
鏈,0x93c8,093c8.svg,093c8.png,19
鏐,0x93d0,093d0.svg,093d0.png,19
鏑,0x93d1,093d1.svg,093d1.png,19
鏖,0x93d6,093d6.svg,093d6.png,19
鏗,0x93d7,093d7.svg,093d7.png,20
鏘,0x93d8,093d8.svg,093d8.png,19
鏝,0x93dd,093dd.svg,093dd.png,19
鏡,0x93e1,093e1.svg,093e1.png,19
鏤,0x93e4,093e4.svg,093e4.png,19
鏥,0x93e5,093e5.svg,093e5.png,19
鏨,0x93e8,093e8.svg,093e8.png,19
鐃,0x9403,09403.svg,09403.png,20
鐇,0x9407,09407.svg,09407.png,20
鐐,0x9410,09410.svg,09410.png,20
鐓,0x9413,09413.svg,09413.png,20
鐔,0x9414,09414.svg,09414.png,20
鐘,0x9418,09418.svg,09418.png,20
鐙,0x9419,09419.svg,09419.png,20
鐚,0x941a,0941a.svg,0941a.png,20
鐡,0x9421,09421.svg,09421.png,20
鐫,0x942b,0942b.svg,0942b.png,20
鐵,0x9435,09435.svg,09435.png,21
鐶,0x9436,09436.svg,09436.png,21
鐸,0x9438,09438.svg,09438.png,21
鐺,0x943a,0943a.svg,0943a.png,21
鑁,0x9441,09441.svg,09441.png,21
鑄,0x9444,09444.svg,09444.png,22
鑑,0x9451,09451.svg,09451.png,23
鑒,0x9452,09452.svg,09452.png,23
鑓,0x9453,09453.svg,09453.png,22
鑚,0x945a,0945a.svg,0945a.png,23
鑛,0x945b,0945b.svg,0945b.png,23
鑞,0x945e,0945e.svg,0945e.png,23
鑠,0x9460,09460.svg,09460.png,23
鑢,0x9462,09462.svg,09462.png,23
鑪,0x946a,0946a.svg,0946a.png,24
鑰,0x9470,09470.svg,09470.png,25
鑵,0x9475,09475.svg,09475.png,25
鑷,0x9477,09477.svg,09477.png,26
鑼,0x947c,0947c.svg,0947c.png,27
鑽,0x947d,0947d.svg,0947d.png,27
鑾,0x947e,0947e.svg,0947e.png,27
鑿,0x947f,0947f.svg,0947f.png,28
钁,0x9481,09481.svg,09481.png,28
長,0x9577,09577.svg,09577.png,8
門,0x9580,09580.svg,09580.png,8
閂,0x9582,09582.svg,09582.png,9
閃,0x9583,09583.svg,09583.png,10
閇,0x9587,09587.svg,09587.png,11
閉,0x9589,09589.svg,09589.png,11
閊,0x958a,0958a.svg,0958a.png,11
開,0x958b,0958b.svg,0958b.png,12
閏,0x958f,0958f.svg,0958f.png,12
閑,0x9591,09591.svg,09591.png,12
間,0x9593,09593.svg,09593.png,12
閔,0x9594,09594.svg,09594.png,12
閖,0x9596,09596.svg,09596.png,12
閘,0x9598,09598.svg,09598.png,13
閙,0x9599,09599.svg,09599.png,13
閠,0x95a0,095a0.svg,095a0.png,13
関,0x95a2,095a2.svg,095a2.png,14
閣,0x95a3,095a3.svg,095a3.png,14
閤,0x95a4,095a4.svg,095a4.png,14
閥,0x95a5,095a5.svg,095a5.png,14
閧,0x95a7,095a7.svg,095a7.png,14
閨,0x95a8,095a8.svg,095a8.png,14
閭,0x95ad,095ad.svg,095ad.png,15
閲,0x95b2,095b2.svg,095b2.png,15
閹,0x95b9,095b9.svg,095b9.png,16
閻,0x95bb,095bb.svg,095bb.png,16
閼,0x95bc,095bc.svg,095bc.png,16
閾,0x95be,095be.svg,095be.png,16
闃,0x95c3,095c3.svg,095c3.png,17
闇,0x95c7,095c7.svg,095c7.png,17
闊,0x95ca,095ca.svg,095ca.png,17
闌,0x95cc,095cc.svg,095cc.png,17
闍,0x95cd,095cd.svg,095cd.png,17
闔,0x95d4,095d4.svg,095d4.png,18
闕,0x95d5,095d5.svg,095d5.png,18
闖,0x95d6,095d6.svg,095d6.png,18
闘,0x95d8,095d8.svg,095d8.png,18
關,0x95dc,095dc.svg,095dc.png,19
闡,0x95e1,095e1.svg,095e1.png,20
闢,0x95e2,095e2.svg,095e2.png,21
闥,0x95e5,095e5.svg,095e5.png,21
阜,0x961c,0961c.svg,0961c.png,8
阝,0x961d,0961d.svg,0961d.png,3
阡,0x9621,09621.svg,09621.png,6
阨,0x9628,09628.svg,09628.png,7
阪,0x962a,0962a.svg,0962a.png,7
阮,0x962e,0962e.svg,0962e.png,7
阯,0x962f,0962f.svg,0962f.png,7
防,0x9632,09632.svg,09632.png,7
阻,0x963b,0963b.svg,0963b.png,8
阿,0x963f,0963f.svg,0963f.png,8
陀,0x9640,09640.svg,09640.png,8
陂,0x9642,09642.svg,09642.png,8
附,0x9644,09644.svg,09644.png,8
陋,0x964b,0964b.svg,0964b.png,9
陌,0x964c,0964c.svg,0964c.png,9
降,0x964d,0964d.svg,0964d.png,10
陏,0x964f,0964f.svg,0964f.png,9
限,0x9650,09650.svg,09650.png,9
陛,0x965b,0965b.svg,0965b.png,10
陜,0x965c,0965c.svg,0965c.png,10
陝,0x965d,0965d.svg,0965d.png,10
陞,0x965e,0965e.svg,0965e.png,10
陟,0x965f,0965f.svg,0965f.png,10
院,0x9662,09662.svg,09662.png,10
陣,0x9663,09663.svg,09663.png,10
除,0x9664,09664.svg,09664.png,10
陥,0x9665,09665.svg,09665.png,10
陦,0x9666,09666.svg,09666.png,10
陪,0x966a,0966a.svg,0966a.png,11
陬,0x966c,0966c.svg,0966c.png,11
陰,0x9670,09670.svg,09670.png,11
陲,0x9672,09672.svg,09672.png,11
陳,0x9673,09673.svg,09673.png,11
陵,0x9675,09675.svg,09675.png,11
陶,0x9676,09676.svg,09676.png,11
陷,0x9677,09677.svg,09677.png,11
陸,0x9678,09678.svg,09678.png,11
険,0x967a,0967a.svg,0967a.png,11
陽,0x967d,0967d.svg,0967d.png,12
隅,0x9685,09685.svg,09685.png,12
隆,0x9686,09686.svg,09686.png,11
隈,0x9688,09688.svg,09688.png,12
隊,0x968a,0968a.svg,0968a.png,12
隋,0x968b,0968b.svg,0968b.png,12
隍,0x968d,0968d.svg,0968d.png,12
階,0x968e,0968e.svg,0968e.png,12
随,0x968f,0968f.svg,0968f.png,12
隔,0x9694,09694.svg,09694.png,13
隕,0x9695,09695.svg,09695.png,13
隗,0x9697,09697.svg,09697.png,13
隘,0x9698,09698.svg,09698.png,13
隙,0x9699,09699.svg,09699.png,13
際,0x969b,0969b.svg,0969b.png,14
障,0x969c,0969c.svg,0969c.png,14
隠,0x96a0,096a0.svg,096a0.png,14
隣,0x96a3,096a3.svg,096a3.png,16
隧,0x96a7,096a7.svg,096a7.png,16
隨,0x96a8,096a8.svg,096a8.png,16
險,0x96aa,096aa.svg,096aa.png,16
隰,0x96b0,096b0.svg,096b0.png,17
隱,0x96b1,096b1.svg,096b1.png,17
隲,0x96b2,096b2.svg,096b2.png,17
隴,0x96b4,096b4.svg,096b4.png,19
隶,0x96b6,096b6.svg,096b6.png,8
隷,0x96b7,096b7.svg,096b7.png,16
隸,0x96b8,096b8.svg,096b8.png,17
隹,0x96b9,096b9.svg,096b9.png,8
隻,0x96bb,096bb.svg,096bb.png,10
隼,0x96bc,096bc.svg,096bc.png,10
雀,0x96c0,096c0.svg,096c0.png,11
雁,0x96c1,096c1.svg,096c1.png,12
雄,0x96c4,096c4.svg,096c4.png,12
雅,0x96c5,096c5.svg,096c5.png,13
集,0x96c6,096c6.svg,096c6.png,12
雇,0x96c7,096c7.svg,096c7.png,12
雉,0x96c9,096c9.svg,096c9.png,13
雋,0x96cb,096cb.svg,096cb.png,12
雌,0x96cc,096cc.svg,096cc.png,14
雍,0x96cd,096cd.svg,096cd.png,13
雎,0x96ce,096ce.svg,096ce.png,13
雑,0x96d1,096d1.svg,096d1.png,14
雕,0x96d5,096d5.svg,096d5.png,16
雖,0x96d6,096d6.svg,096d6.png,17
雙,0x96d9,096d9.svg,096d9.png,18
雛,0x96db,096db.svg,096db.png,18
雜,0x96dc,096dc.svg,096dc.png,18
離,0x96e2,096e2.svg,096e2.png,19
難,0x96e3,096e3.svg,096e3.png,18
雨,0x96e8,096e8.svg,096e8.png,8
雩,0x96e9,096e9.svg,096e9.png,11
雪,0x96ea,096ea.svg,096ea.png,11
雫,0x96eb,096eb.svg,096eb.png,11
雰,0x96f0,096f0.svg,096f0.png,12
雲,0x96f2,096f2.svg,096f2.png,12
零,0x96f6,096f6.svg,096f6.png,13
雷,0x96f7,096f7.svg,096f7.png,13
雹,0x96f9,096f9.svg,096f9.png,13
電,0x96fb,096fb.svg,096fb.png,13
需,0x9700,09700.svg,09700.png,14
霄,0x9704,09704.svg,09704.png,15
霆,0x9706,09706.svg,09706.png,15
震,0x9707,09707.svg,09707.png,15
霈,0x9708,09708.svg,09708.png,15
霊,0x970a,0970a.svg,0970a.png,15
霍,0x970d,0970d.svg,0970d.png,16
霎,0x970e,0970e.svg,0970e.png,16
霏,0x970f,0970f.svg,0970f.png,16
霑,0x9711,09711.svg,09711.png,16
霓,0x9713,09713.svg,09713.png,16
霖,0x9716,09716.svg,09716.png,16
霙,0x9719,09719.svg,09719.png,16
霜,0x971c,0971c.svg,0971c.png,17
霞,0x971e,0971e.svg,0971e.png,17
霤,0x9724,09724.svg,09724.png,18
霧,0x9727,09727.svg,09727.png,19
霪,0x972a,0972a.svg,0972a.png,19
霰,0x9730,09730.svg,09730.png,20
露,0x9732,09732.svg,09732.png,21
霸,0x9738,09738.svg,09738.png,21
霹,0x9739,09739.svg,09739.png,21
霽,0x973d,0973d.svg,0973d.png,22
霾,0x973e,0973e.svg,0973e.png,22
靂,0x9742,09742.svg,09742.png,24
靄,0x9744,09744.svg,09744.png,24
靆,0x9746,09746.svg,09746.png,24
靈,0x9748,09748.svg,09748.png,24
靉,0x9749,09749.svg,09749.png,25
青,0x9752,09752.svg,09752.png,8
靖,0x9756,09756.svg,09756.png,13
静,0x9759,09759.svg,09759.png,14
靜,0x975c,0975c.svg,0975c.png,16
非,0x975e,0975e.svg,0975e.png,8
靠,0x9760,09760.svg,09760.png,15
靡,0x9761,09761.svg,09761.png,19
面,0x9762,09762.svg,09762.png,9
靤,0x9764,09764.svg,09764.png,14
靦,0x9766,09766.svg,09766.png,16
靨,0x9768,09768.svg,09768.png,23
革,0x9769,09769.svg,09769.png,9
靫,0x976b,0976b.svg,0976b.png,12
靭,0x976d,0976d.svg,0976d.png,12
靱,0x9771,09771.svg,09771.png,12
靴,0x9774,09774.svg,09774.png,13
靹,0x9779,09779.svg,09779.png,13
靺,0x977a,0977a.svg,0977a.png,14
靼,0x977c,0977c.svg,0977c.png,14
鞁,0x9781,09781.svg,09781.png,14
鞄,0x9784,09784.svg,09784.png,14
鞅,0x9785,09785.svg,09785.png,14
鞆,0x9786,09786.svg,09786.png,14
鞋,0x978b,0978b.svg,0978b.png,15
鞍,0x978d,0978d.svg,0978d.png,15
鞏,0x978f,0978f.svg,0978f.png,15
鞐,0x9790,09790.svg,09790.png,15
鞘,0x9798,09798.svg,09798.png,16
鞜,0x979c,0979c.svg,0979c.png,17
鞠,0x97a0,097a0.svg,097a0.png,17
鞣,0x97a3,097a3.svg,097a3.png,18
鞦,0x97a6,097a6.svg,097a6.png,18
鞨,0x97a8,097a8.svg,097a8.png,18
鞫,0x97ab,097ab.svg,097ab.png,18
鞭,0x97ad,097ad.svg,097ad.png,18
鞳,0x97b3,097b3.svg,097b3.png,18
鞴,0x97b4,097b4.svg,097b4.png,19
韃,0x97c3,097c3.svg,097c3.png,22
韆,0x97c6,097c6.svg,097c6.png,24
韈,0x97c8,097c8.svg,097c8.png,23
韋,0x97cb,097cb.svg,097cb.png,10
韓,0x97d3,097d3.svg,097d3.png,18
韜,0x97dc,097dc.svg,097dc.png,20
韭,0x97ed,097ed.svg,097ed.png,9
韮,0x97ee,097ee.svg,097ee.png,12
韲,0x97f2,097f2.svg,097f2.png,19
音,0x97f3,097f3.svg,097f3.png,9
韵,0x97f5,097f5.svg,097f5.png,13
韶,0x97f6,097f6.svg,097f6.png,14
韻,0x97fb,097fb.svg,097fb.png,19
響,0x97ff,097ff.svg,097ff.png,20
頁,0x9801,09801.svg,09801.png,9
頂,0x9802,09802.svg,09802.png,11
頃,0x9803,09803.svg,09803.png,11
項,0x9805,09805.svg,09805.png,12
